     1.00000000    11.43470186     0.00005976
     1.00000000    11.51410951     0.00006470
     1.00000000    11.59351717     0.00005455
     1.00000000    11.67292482     0.00003021
     1.00000000    11.75233247     0.00001048
     1.00000000    11.83174012     0.00000231
     1.00000000    11.91114777     0.00000088
     1.00000000    11.99055542     0.00000331
     1.00000000    12.06996308     0.00001217
     1.00000000    12.14937073     0.00003110
     1.00000000    12.22877838     0.00005919
     1.00000000    12.30818603     0.00008964
     1.00000000    12.38759368     0.00011006
     1.00000000    12.46700134     0.00010601
     1.00000000    12.54640899     0.00007974
     1.00000000    12.62581664     0.00005541
     1.00000000    12.70522429     0.00004489
     1.00000000    12.78463194     0.00003786
     1.00000000    12.86403959     0.00003064
     1.00000000    12.94344725     0.00002719
     1.00000000    13.02285490     0.00002410
     1.00000000    13.10226255     0.00001914
     1.00000000    13.18167020     0.00001503
     1.00000000    13.26107785     0.00001173
     1.00000000    13.34048551     0.00000832
     1.00000000    13.41989316     0.00000522
     1.00000000    13.49930081     0.00000275
     1.00000000    13.57870846     0.00000110
     1.00000000    13.65811611     0.00000030
     1.00000000    13.73752376     0.00000006
     1.00000000    13.81693142     0.00000001
     1.00000000    13.89633907     0.00000000
     1.00000000    13.97574672     0.00000000
     1.00000000    14.05515437     0.00000000
     1.00000000    14.13456202     0.00000000
     1.00000000    14.21396968     0.00000000
     1.00000000    14.29337733     0.00000000
     1.00000000    14.37278498     0.00000000
     1.00000000    14.45219263     0.00000000
     1.00000000    14.53160028     0.00000000
     1.00000000    14.61100793     0.00000000
     1.00000000    14.69041559     0.00000000
     1.00000000    14.76982324     0.00000000
     1.00000000    14.84923089     0.00000000
     1.00000000    14.92863854     0.00000000
     1.00000000    15.00804619     0.00000000
     1.00000000    15.08745385     0.00000000
     1.00000000    15.16686150     0.00000000
     1.00000000    15.24626915     0.00000000
     1.00000000    15.32567680     0.00000000
     1.00000000    15.40508445     0.00000000
     1.00000000    15.48449210     0.00000000
     1.00000000    15.56389976     0.00000000
     1.00000000    15.64330741     0.00000000
     1.00000000    15.72271506     0.00000000
     1.00000000    15.80212271     0.00000000
     1.00000000    15.88153036     0.00000000
     2.00000000     0.00000000     0.00042278
     2.00000000     0.07940765     0.00080164
     2.00000000     0.15881530     0.00094880
     2.00000000     0.23822296     0.00072444
     2.00000000     0.31763061     0.00039626
     2.00000000     0.39703826     0.00020414
     2.00000000     0.47644591     0.00013823
     2.00000000     0.55585356     0.00012478
     2.00000000     0.63526121     0.00013349
     2.00000000     0.71466887     0.00017094
     2.00000000     0.79407652     0.00025629
     2.00000000     0.87348417     0.00037032
     2.00000000     0.95289182     0.00047549
     2.00000000     1.03229947     0.00064563
     2.00000000     1.11170713     0.00104470
     2.00000000     1.19111478     0.00162947
     2.00000000     1.27052243     0.00206002
     2.00000000     1.34993008     0.00217069
     2.00000000     1.42933773     0.00215673
     2.00000000     1.50874538     0.00207710
     2.00000000     1.58815304     0.00181935
     2.00000000     1.66756069     0.00150549
     2.00000000     1.74696834     0.00139724
     2.00000000     1.82637599     0.00156685
     2.00000000     1.90578364     0.00189168
     2.00000000     1.98519130     0.00219785
     2.00000000     2.06459895     0.00232977
     2.00000000     2.14400660     0.00228507
     2.00000000     2.22341425     0.00226129
     2.00000000     2.30282190     0.00246323
     2.00000000     2.38222955     0.00293049
     2.00000000     2.46163721     0.00351679
     2.00000000     2.54104486     0.00405734
     2.00000000     2.62045251     0.00450895
     2.00000000     2.69986016     0.00505413
     2.00000000     2.77926781     0.00592634
     2.00000000     2.85867547     0.00705344
     2.00000000     2.93808312     0.00821264
     2.00000000     3.01749077     0.00901668
     2.00000000     3.09689842     0.00928057
     2.00000000     3.17630607     0.00975725
     2.00000000     3.25571372     0.01112244
     2.00000000     3.33512138     0.01251536
     2.00000000     3.41452903     0.01258390
     2.00000000     3.49393668     0.01173617
     2.00000000     3.57334433     0.01146559
     2.00000000     3.65275198     0.01218513
     2.00000000     3.73215964     0.01349352
